"date","ca","ca_name","hb","hb_name","y","m","julian","total.a","lt4","gt4","pc.lt4","pc.gt4","size_type","GPs_Count","num.practices","list.size"
2020-06-14,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,6,1939,1148,1117,31,0.972996515679443,0.0270034843205575,"Medium",110,17,132359
2020-06-14,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,6,1939,83,81,2,0.975903614457831,0.0240963855421687,"Small",33,9,26787
2020-06-14,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,6,1939,804,769,35,0.956467661691542,0.0435323383084577,"Medium",137,25,163610
2020-06-14,"S12000017","Highland","S08000022","NHS Highland",2020,6,1939,784,754,30,0.961734693877551,0.038265306122449,"Large",305,65,241976
2020-06-14,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,6,1939,413,400,13,0.968523002421308,0.0314769975786925,"Small",66,13,79931
2020-06-14,"S12000020","Moray","S08000020","NHS Grampian",2020,6,1939,320,309,11,0.965625,0.034375,"Medium",91,13,94037
2020-06-14,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,6,1939,84,83,1,0.988095238095238,0.0119047619047619,"Small",41,7,22006
2020-06-14,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,6,1939,488,403,85,0.825819672131147,0.174180327868852,"Medium",117,23,119620
2020-06-14,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,6,1939,102,100,2,0.980392156862745,0.0196078431372549,"Small",31,10,22959
2020-06-14,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,6,1939,547,519,28,0.948811700182815,0.0511882998171846,"Medium",102,19,113804
2020-06-14,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,6,1939,968,934,34,0.964876033057851,0.0351239669421488,"Large",226,49,338162
2020-06-14,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,6,1939,900,857,43,0.952222222222222,0.0477777777777778,"Large",217,28,254066
2020-06-14,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,6,1939,121,114,7,0.942148760330578,0.0578512396694215,"Medium",108,31,88659
2020-06-14,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,6,1939,2313,2207,106,0.954172070903588,0.0458279290964116,"Large",598,72,580709
2020-06-14,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,6,1939,823,793,30,0.963547995139733,0.0364520048602673,"Medium",155,29,184338
2020-06-14,"S12000040","West Lothian","S08000024","NHS Lothian",2020,6,1939,839,803,36,0.957091775923719,0.0429082240762813,"Medium",152,21,187216
2020-06-14,"S12000042","Dundee City","S08000030","NHS Tayside",2020,6,1939,788,775,13,0.983502538071066,0.016497461928934,"Medium",157,22,161921
2020-06-14,"S12000047","Fife","S08000029","NHS Fife",2020,6,1939,981,943,38,0.961264016309888,0.0387359836901121,"Large",298,54,387009
2020-06-14,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,6,1939,386,375,11,0.971502590673575,0.0284974093264249,"Medium",161,24,149466
2020-06-14,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,6,1939,3426,3300,126,0.96322241681261,0.0367775831873905,"Large",605,143,737635
2020-06-14,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,6,1939,2255,2130,125,0.944567627494457,0.0554323725055432,"Large",205,52,350586
2020-06-21,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,6,1946,746,703,43,0.942359249329759,0.0576407506702413,"Medium",133,32,154448
2020-06-21,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,6,1946,1253,1231,22,0.98244213886672,0.0175578611332801,"Medium",110,17,132359
2020-06-21,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,6,1946,83,81,2,0.975903614457831,0.0240963855421687,"Small",33,9,26787
2020-06-21,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,6,1946,948,910,38,0.959915611814346,0.040084388185654,"Medium",137,25,163610
2020-06-21,"S12000017","Highland","S08000022","NHS Highland",2020,6,1946,758,730,28,0.963060686015831,0.0369393139841689,"Large",305,65,241976
2020-06-21,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,6,1946,454,428,26,0.94273127753304,0.0572687224669604,"Small",66,13,79931
2020-06-21,"S12000020","Moray","S08000020","NHS Grampian",2020,6,1946,384,370,14,0.963541666666667,0.0364583333333333,"Medium",91,13,94037
2020-06-21,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,6,1946,90,88,2,0.977777777777778,0.0222222222222222,"Small",41,7,22006
2020-06-21,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,6,1946,499,435,64,0.871743486973948,0.128256513026052,"Medium",117,23,119620
2020-06-21,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,6,1946,122,119,3,0.975409836065574,0.0245901639344262,"Small",31,10,22959
2020-06-21,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,6,1946,603,579,24,0.960199004975124,0.0398009950248756,"Medium",102,19,113804
2020-06-21,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,6,1946,1067,1014,53,0.950328022492971,0.0496719775070291,"Large",226,49,338162
2020-06-21,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,6,1946,1091,1020,71,0.934922089825848,0.0650779101741522,"Large",217,28,254066
2020-06-21,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,6,1946,123,113,10,0.91869918699187,0.0813008130081301,"Medium",108,31,88659
2020-06-21,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,6,1946,2667,2529,138,0.948256467941507,0.0517435320584927,"Large",598,72,580709
2020-06-21,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,6,1946,943,898,45,0.952279957582185,0.0477200424178155,"Medium",155,29,184338
2020-06-21,"S12000040","West Lothian","S08000024","NHS Lothian",2020,6,1946,979,934,45,0.954034729315628,0.0459652706843718,"Medium",152,21,187216
2020-06-21,"S12000042","Dundee City","S08000030","NHS Tayside",2020,6,1946,856,831,25,0.970794392523365,0.0292056074766355,"Medium",157,22,161921
2020-06-21,"S12000047","Fife","S08000029","NHS Fife",2020,6,1946,1055,1015,40,0.962085308056872,0.037914691943128,"Large",298,54,387009
2020-06-21,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,6,1946,379,369,10,0.973614775725594,0.0263852242744063,"Medium",161,24,149466
2020-06-21,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,6,1946,3735,3588,147,0.960642570281125,0.0393574297188755,"Large",605,143,737635
2020-06-21,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,6,1946,2506,2335,171,0.931763766959298,0.0682362330407023,"Large",205,52,350586
2020-06-28,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,6,1953,705,656,49,0.930496453900709,0.0695035460992908,"Medium",133,32,154448
2020-06-28,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,6,1953,1301,1284,17,0.986933128362798,0.0130668716372022,"Medium",110,17,132359
2020-06-28,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,6,1953,99,98,1,0.98989898989899,0.0101010101010101,"Small",33,9,26787
2020-06-28,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,6,1953,905,869,36,0.960220994475138,0.0397790055248619,"Medium",137,25,163610
2020-06-28,"S12000017","Highland","S08000022","NHS Highland",2020,6,1953,873,847,26,0.970217640320733,0.0297823596792669,"Large",305,65,241976
2020-06-28,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,6,1953,417,404,13,0.968824940047962,0.0311750599520384,"Small",66,13,79931
2020-06-28,"S12000020","Moray","S08000020","NHS Grampian",2020,6,1953,459,436,23,0.949891067538126,0.0501089324618736,"Medium",91,13,94037
2020-06-28,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,6,1953,98,98,0,1,0,"Small",41,7,22006
2020-06-28,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,6,1953,529,490,39,0.926275992438563,0.0737240075614367,"Medium",117,23,119620
2020-06-28,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,6,1953,125,122,3,0.976,0.024,"Small",31,10,22959
2020-06-28,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,6,1953,565,548,17,0.969911504424779,0.0300884955752212,"Medium",102,19,113804
2020-06-28,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,6,1953,1192,1113,79,0.933724832214765,0.0662751677852349,"Large",226,49,338162
2020-06-28,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,6,1953,1315,1265,50,0.961977186311787,0.0380228136882129,"Large",217,28,254066
2020-06-28,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,6,1953,119,116,3,0.974789915966387,0.0252100840336134,"Medium",108,31,88659
2020-06-28,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,6,1953,2767,2627,140,0.949403686302855,0.0505963136971449,"Large",598,72,580709
2020-06-28,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,6,1953,897,851,46,0.948717948717949,0.0512820512820513,"Medium",155,29,184338
2020-06-28,"S12000040","West Lothian","S08000024","NHS Lothian",2020,6,1953,955,911,44,0.953926701570681,0.0460732984293194,"Medium",152,21,187216
2020-06-28,"S12000042","Dundee City","S08000030","NHS Tayside",2020,6,1953,835,821,14,0.983233532934132,0.0167664670658683,"Medium",157,22,161921
2020-06-28,"S12000047","Fife","S08000029","NHS Fife",2020,6,1953,1102,1055,47,0.957350272232305,0.0426497277676951,"Large",298,54,387009
2020-06-28,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,6,1953,378,372,6,0.984126984126984,0.0158730158730159,"Medium",161,24,149466
2020-06-28,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,6,1953,3508,3377,131,0.962656784492588,0.0373432155074116,"Large",605,143,737635
2020-06-28,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,6,1953,2523,2312,211,0.916369401506143,0.0836305984938565,"Large",205,52,350586
2020-07-05,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,7,1960,672,639,33,0.950892857142857,0.0491071428571429,"Medium",133,32,154448
2020-07-05,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,7,1960,1211,1155,56,0.953757225433526,0.046242774566474,"Medium",110,17,132359
2020-07-05,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,7,1960,78,78,0,1,0,"Small",33,9,26787
2020-07-05,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,7,1960,870,827,43,0.950574712643678,0.0494252873563218,"Medium",137,25,163610
2020-07-05,"S12000017","Highland","S08000022","NHS Highland",2020,7,1960,744,721,23,0.969086021505376,0.0309139784946237,"Large",305,65,241976
2020-07-05,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,7,1960,430,401,29,0.932558139534884,0.0674418604651163,"Small",66,13,79931
2020-07-05,"S12000020","Moray","S08000020","NHS Grampian",2020,7,1960,398,369,29,0.92713567839196,0.0728643216080402,"Medium",91,13,94037
2020-07-05,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,7,1960,106,102,4,0.962264150943396,0.0377358490566038,"Small",41,7,22006
2020-07-05,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,7,1960,489,463,26,0.946830265848671,0.0531697341513292,"Medium",117,23,119620
2020-07-05,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,7,1960,114,114,0,1,0,"Small",31,10,22959
2020-07-05,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,7,1960,564,527,37,0.934397163120567,0.0656028368794326,"Medium",102,19,113804
2020-07-05,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,7,1960,1052,1016,36,0.965779467680608,0.0342205323193916,"Large",226,49,338162
2020-07-05,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,7,1960,1267,1156,111,0.912391475927388,0.0876085240726125,"Large",217,28,254066
2020-07-05,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,7,1960,112,103,9,0.919642857142857,0.0803571428571429,"Medium",108,31,88659
2020-07-05,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,7,1960,2465,2377,88,0.964300202839757,0.0356997971602434,"Large",598,72,580709
2020-07-05,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,7,1960,892,841,51,0.942825112107623,0.0571748878923767,"Medium",155,29,184338
2020-07-05,"S12000040","West Lothian","S08000024","NHS Lothian",2020,7,1960,883,838,45,0.949037372593431,0.0509626274065685,"Medium",152,21,187216
2020-07-05,"S12000042","Dundee City","S08000030","NHS Tayside",2020,7,1960,810,800,10,0.987654320987654,0.0123456790123457,"Medium",157,22,161921
2020-07-05,"S12000047","Fife","S08000029","NHS Fife",2020,7,1960,991,956,35,0.96468213925328,0.0353178607467205,"Large",298,54,387009
2020-07-05,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,7,1960,352,341,11,0.96875,0.03125,"Medium",161,24,149466
2020-07-05,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,7,1960,3583,3484,99,0.972369522746302,0.027630477253698,"Large",605,143,737635
2020-07-05,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,7,1960,2428,2299,129,0.946869851729819,0.0531301482701812,"Large",205,52,350586
2020-07-12,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,7,1967,732,698,34,0.953551912568306,0.046448087431694,"Medium",133,32,154448
2020-07-12,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,7,1967,1316,1265,51,0.961246200607903,0.0387537993920973,"Medium",110,17,132359
2020-07-12,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,7,1967,84,83,1,0.988095238095238,0.0119047619047619,"Small",33,9,26787
2020-07-12,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,7,1967,931,874,57,0.938775510204082,0.0612244897959184,"Medium",137,25,163610
2020-07-12,"S12000017","Highland","S08000022","NHS Highland",2020,7,1967,925,893,32,0.965405405405405,0.0345945945945946,"Large",305,65,241976
2020-07-12,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,7,1967,461,434,27,0.941431670281996,0.0585683297180043,"Small",66,13,79931
2020-07-12,"S12000020","Moray","S08000020","NHS Grampian",2020,7,1967,420,402,18,0.957142857142857,0.0428571428571429,"Medium",91,13,94037
2020-07-12,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,7,1967,105,104,1,0.99047619047619,0.00952380952380952,"Small",41,7,22006
2020-07-12,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,7,1967,505,460,45,0.910891089108911,0.0891089108910891,"Medium",117,23,119620
2020-07-12,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,7,1967,110,109,1,0.990909090909091,0.00909090909090909,"Small",31,10,22959
2020-07-12,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,7,1967,618,560,58,0.906148867313916,0.0938511326860841,"Medium",102,19,113804
2020-07-12,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,7,1967,1112,1033,79,0.928956834532374,0.0710431654676259,"Large",226,49,338162
2020-07-12,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,7,1967,1272,1194,78,0.938679245283019,0.0613207547169811,"Large",217,28,254066
2020-07-12,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,7,1967,106,104,2,0.981132075471698,0.0188679245283019,"Medium",108,31,88659
2020-07-12,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,7,1967,2644,2537,107,0.959531013615734,0.0404689863842663,"Large",598,72,580709
2020-07-12,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,7,1967,869,836,33,0.962025316455696,0.0379746835443038,"Medium",155,29,184338
2020-07-12,"S12000040","West Lothian","S08000024","NHS Lothian",2020,7,1967,925,885,40,0.956756756756757,0.0432432432432432,"Medium",152,21,187216
2020-07-12,"S12000042","Dundee City","S08000030","NHS Tayside",2020,7,1967,948,910,38,0.959915611814346,0.040084388185654,"Medium",157,22,161921
2020-07-12,"S12000047","Fife","S08000029","NHS Fife",2020,7,1967,1050,1007,43,0.959047619047619,0.040952380952381,"Large",298,54,387009
2020-07-12,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,7,1967,354,348,6,0.983050847457627,0.0169491525423729,"Medium",161,24,149466
2020-07-12,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,7,1967,3641,3507,134,0.963196923921999,0.0368030760780005,"Large",605,143,737635
2020-07-12,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,7,1967,2390,2199,191,0.920083682008368,0.0799163179916318,"Large",205,52,350586
2020-07-19,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,7,1974,768,734,34,0.955729166666667,0.0442708333333333,"Medium",133,32,154448
2020-07-19,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,7,1974,1295,1260,35,0.972972972972973,0.027027027027027,"Medium",110,17,132359
2020-07-19,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,7,1974,74,74,0,1,0,"Small",33,9,26787
2020-07-19,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,7,1974,955,910,45,0.952879581151832,0.0471204188481675,"Medium",137,25,163610
2020-07-19,"S12000017","Highland","S08000022","NHS Highland",2020,7,1974,990,955,35,0.964646464646465,0.0353535353535354,"Large",305,65,241976
2020-07-19,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,7,1974,476,459,17,0.964285714285714,0.0357142857142857,"Small",66,13,79931
2020-07-19,"S12000020","Moray","S08000020","NHS Grampian",2020,7,1974,504,458,46,0.908730158730159,0.0912698412698413,"Medium",91,13,94037
2020-07-19,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,7,1974,103,102,1,0.990291262135922,0.00970873786407767,"Small",41,7,22006
2020-07-19,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,7,1974,585,542,43,0.926495726495727,0.0735042735042735,"Medium",117,23,119620
2020-07-19,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,7,1974,122,121,1,0.991803278688525,0.00819672131147541,"Small",31,10,22959
2020-07-19,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,7,1974,609,570,39,0.935960591133005,0.0640394088669951,"Medium",102,19,113804
2020-07-19,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,7,1974,1067,1020,47,0.955951265229616,0.0440487347703843,"Large",226,49,338162
2020-07-19,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,7,1974,1349,1181,168,0.875463306152706,0.124536693847294,"Large",217,28,254066
