"date","ca","ca_name","hb","hb_name","y","m","julian","lt4","gt4","pc.lt4","pc.gt4","size_type","GPs_Count","num.practices","list.size"
2016-06-19,"S12000026","Scottish Borders","S08000016","NHS Borders",2016,6,483,543,13,0.976618705035971,0.0233812949640288,"Medium",118,23,117583
2016-06-19,"S12000027","Shetland Islands","S08000026","NHS Shetland",2016,6,483,166,10,0.943181818181818,0.0568181818181818,"Small",29,10,23062
2016-06-19,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2016,6,483,725,195,0.78804347826087,0.21195652173913,"Medium",98,21,113322
2016-06-19,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2016,6,483,1188,62,0.9504,0.0496,"Large",242,52,330422
2016-06-19,"S12000033","Aberdeen City","S08000020","NHS Grampian",2016,6,483,1316,83,0.940671908506076,0.0593280914939242,"Large",220,30,252871
2016-06-19,"S12000035","Argyll and Bute","S08000022","NHS Highland",2016,6,483,165,4,0.976331360946746,0.0236686390532544,"Medium",103,33,88613
2016-06-19,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2016,6,483,2997,156,0.950523311132255,0.049476688867745,"Large",536,73,540790
2016-06-19,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2016,6,483,1282,94,0.931686046511628,0.0683139534883721,"Medium",138,29,179403
2016-06-19,"S12000040","West Lothian","S08000024","NHS Lothian",2016,6,483,1076,13,0.988062442607897,0.0119375573921028,"Medium",142,22,190859
2016-06-19,"S12000042","Dundee City","S08000030","NHS Tayside",2016,6,483,893,6,0.993325917686318,0.00667408231368187,"Medium",135,23,162012
2016-06-19,"S12000047","Fife","S08000029","NHS Fife",2016,6,483,1132,61,0.948868398994132,0.0511316010058676,"Large",272,58,381238
2016-06-19,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2016,6,483,455,1,0.99780701754386,0.00219298245614035,"Medium",137,25,146308
2016-06-19,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2016,6,483,4033,382,0.913476783691959,0.0865232163080408,"Large",569,147,709348
2016-06-19,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2016,6,483,2447,168,0.935755258126195,0.064244741873805,"Large",219,56,347884
2016-06-26,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2016,6,490,972,33,0.967164179104478,0.0328358208955224,"Medium",128,33,154188
2016-06-26,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2016,6,490,1357,29,0.979076479076479,0.0209235209235209,"Medium",108,16,132070
2016-06-26,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2016,6,490,134,3,0.978102189781022,0.0218978102189781,"Small",29,9,26836
2016-06-26,"S12000014","Falkirk","S08000019","NHS Forth Valley",2016,6,490,1162,48,0.960330578512397,0.0396694214876033,"Medium",129,27,161165
2016-06-26,"S12000017","Highland","S08000022","NHS Highland",2016,6,490,985,29,0.971400394477318,0.0285996055226824,"Large",284,65,238085
2016-06-26,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2016,6,490,619,10,0.984101748807631,0.0158982511923688,"Small",50,16,82025
2016-06-26,"S12000020","Moray","S08000020","NHS Grampian",2016,6,490,479,12,0.975560081466395,0.0244399185336049,"Medium",84,13,92571
2016-06-26,"S12000023","Orkney Islands","S08000025","NHS Orkney",2016,6,490,104,5,0.954128440366973,0.0458715596330275,"Small",33,7,21268
2016-06-26,"S12000026","Scottish Borders","S08000016","NHS Borders",2016,6,490,569,35,0.94205298013245,0.0579470198675497,"Medium",118,23,117583
2016-06-26,"S12000027","Shetland Islands","S08000026","NHS Shetland",2016,6,490,161,6,0.964071856287425,0.0359281437125748,"Small",29,10,23062
2016-06-26,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2016,6,490,852,93,0.901587301587302,0.0984126984126984,"Medium",98,21,113322
2016-06-26,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2016,6,490,1159,61,0.95,0.05,"Large",242,52,330422
2016-06-26,"S12000033","Aberdeen City","S08000020","NHS Grampian",2016,6,490,1406,77,0.94807821982468,0.0519217801753203,"Large",220,30,252871
2016-06-26,"S12000035","Argyll and Bute","S08000022","NHS Highland",2016,6,490,164,3,0.982035928143713,0.0179640718562874,"Medium",103,33,88613
2016-06-26,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2016,6,490,3081,71,0.97747461928934,0.0225253807106599,"Large",536,73,540790
2016-06-26,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2016,6,490,1323,91,0.935643564356436,0.0643564356435644,"Medium",138,29,179403
2016-06-26,"S12000040","West Lothian","S08000024","NHS Lothian",2016,6,490,1100,21,0.981266726137377,0.0187332738626227,"Medium",142,22,190859
2016-06-26,"S12000042","Dundee City","S08000030","NHS Tayside",2016,6,490,962,19,0.980632008154944,0.0193679918450561,"Medium",135,23,162012
2016-06-26,"S12000047","Fife","S08000029","NHS Fife",2016,6,490,1259,38,0.970701619121049,0.0292983808789514,"Large",272,58,381238
2016-06-26,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2016,6,490,481,10,0.979633401221996,0.0203665987780041,"Medium",137,25,146308
2016-06-26,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2016,6,490,4198,262,0.941255605381166,0.0587443946188341,"Large",569,147,709348
2016-06-26,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2016,6,490,2480,131,0.949827652240521,0.0501723477594791,"Large",219,56,347884
2016-07-03,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2016,7,497,939,28,0.971044467425026,0.0289555325749741,"Medium",128,33,154188
2016-07-03,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2016,7,497,1218,17,0.986234817813765,0.0137651821862348,"Medium",108,16,132070
2016-07-03,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2016,7,497,135,0,1,0,"Small",29,9,26836
2016-07-03,"S12000014","Falkirk","S08000019","NHS Forth Valley",2016,7,497,1162,53,0.956378600823045,0.0436213991769547,"Medium",129,27,161165
2016-07-03,"S12000017","Highland","S08000022","NHS Highland",2016,7,497,974,50,0.951171875,0.048828125,"Large",284,65,238085
2016-07-03,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2016,7,497,595,10,0.983471074380165,0.0165289256198347,"Small",50,16,82025
2016-07-03,"S12000020","Moray","S08000020","NHS Grampian",2016,7,497,468,7,0.985263157894737,0.0147368421052632,"Medium",84,13,92571
2016-07-03,"S12000023","Orkney Islands","S08000025","NHS Orkney",2016,7,497,106,3,0.972477064220184,0.0275229357798165,"Small",33,7,21268
2016-07-03,"S12000026","Scottish Borders","S08000016","NHS Borders",2016,7,497,523,15,0.972118959107807,0.0278810408921933,"Medium",118,23,117583
2016-07-03,"S12000027","Shetland Islands","S08000026","NHS Shetland",2016,7,497,130,14,0.902777777777778,0.0972222222222222,"Small",29,10,23062
2016-07-03,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2016,7,497,901,15,0.983624454148472,0.0163755458515284,"Medium",98,21,113322
2016-07-03,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2016,7,497,1094,29,0.974176313446126,0.0258236865538736,"Large",242,52,330422
2016-07-03,"S12000033","Aberdeen City","S08000020","NHS Grampian",2016,7,497,1338,43,0.968863142650253,0.0311368573497466,"Large",220,30,252871
2016-07-03,"S12000035","Argyll and Bute","S08000022","NHS Highland",2016,7,497,161,3,0.981707317073171,0.0182926829268293,"Medium",103,33,88613
2016-07-03,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2016,7,497,2855,166,0.945051307514068,0.0549486924859318,"Large",536,73,540790
2016-07-03,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2016,7,497,1195,97,0.924922600619195,0.075077399380805,"Medium",138,29,179403
2016-07-03,"S12000040","West Lothian","S08000024","NHS Lothian",2016,7,497,1021,34,0.967772511848341,0.0322274881516588,"Medium",142,22,190859
2016-07-03,"S12000042","Dundee City","S08000030","NHS Tayside",2016,7,497,936,15,0.984227129337539,0.0157728706624606,"Medium",135,23,162012
2016-07-03,"S12000047","Fife","S08000029","NHS Fife",2016,7,497,1205,75,0.94140625,0.05859375,"Large",272,58,381238
2016-07-03,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2016,7,497,488,1,0.997955010224949,0.00204498977505112,"Medium",137,25,146308
2016-07-03,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2016,7,497,3951,314,0.926377491207503,0.0736225087924971,"Large",569,147,709348
2016-07-03,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2016,7,497,2251,104,0.95583864118896,0.0441613588110403,"Large",219,56,347884
2016-07-10,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2016,7,504,963,25,0.974696356275304,0.0253036437246964,"Medium",128,33,154188
2016-07-10,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2016,7,504,1215,16,0.987002437043054,0.0129975629569456,"Medium",108,16,132070
2016-07-10,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2016,7,504,146,0,1,0,"Small",29,9,26836
2016-07-10,"S12000014","Falkirk","S08000019","NHS Forth Valley",2016,7,504,1076,40,0.96415770609319,0.03584229390681,"Medium",129,27,161165
2016-07-10,"S12000017","Highland","S08000022","NHS Highland",2016,7,504,936,52,0.947368421052632,0.0526315789473684,"Large",284,65,238085
2016-07-10,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2016,7,504,558,25,0.957118353344768,0.0428816466552316,"Small",50,16,82025
2016-07-10,"S12000020","Moray","S08000020","NHS Grampian",2016,7,504,491,19,0.962745098039216,0.0372549019607843,"Medium",84,13,92571
2016-07-10,"S12000023","Orkney Islands","S08000025","NHS Orkney",2016,7,504,110,4,0.964912280701754,0.0350877192982456,"Small",33,7,21268
2016-07-10,"S12000026","Scottish Borders","S08000016","NHS Borders",2016,7,504,520,16,0.970149253731343,0.0298507462686567,"Medium",118,23,117583
2016-07-10,"S12000027","Shetland Islands","S08000026","NHS Shetland",2016,7,504,148,6,0.961038961038961,0.038961038961039,"Small",29,10,23062
2016-07-10,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2016,7,504,725,147,0.831422018348624,0.168577981651376,"Medium",98,21,113322
2016-07-10,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2016,7,504,1120,30,0.973913043478261,0.0260869565217391,"Large",242,52,330422
2016-07-10,"S12000033","Aberdeen City","S08000020","NHS Grampian",2016,7,504,1294,75,0.945215485756026,0.0547845142439737,"Large",220,30,252871
2016-07-10,"S12000035","Argyll and Bute","S08000022","NHS Highland",2016,7,504,148,2,0.986666666666667,0.0133333333333333,"Medium",103,33,88613
2016-07-10,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2016,7,504,2862,76,0.974132062627638,0.0258679373723622,"Large",536,73,540790
2016-07-10,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2016,7,504,1124,140,0.889240506329114,0.110759493670886,"Medium",138,29,179403
2016-07-10,"S12000040","West Lothian","S08000024","NHS Lothian",2016,7,504,937,42,0.957099080694586,0.0429009193054137,"Medium",142,22,190859
2016-07-10,"S12000042","Dundee City","S08000030","NHS Tayside",2016,7,504,842,1,0.998813760379597,0.00118623962040332,"Medium",135,23,162012
2016-07-10,"S12000047","Fife","S08000029","NHS Fife",2016,7,504,1120,16,0.985915492957746,0.0140845070422535,"Large",272,58,381238
2016-07-10,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2016,7,504,465,8,0.983086680761099,0.0169133192389006,"Medium",137,25,146308
2016-07-10,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2016,7,504,3849,356,0.915338882282996,0.0846611177170036,"Large",569,147,709348
2016-07-10,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2016,7,504,2233,130,0.944985188319932,0.0550148116800677,"Large",219,56,347884
2016-07-17,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2016,7,511,897,24,0.973941368078176,0.0260586319218241,"Medium",128,33,154188
2016-07-17,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2016,7,511,1225,24,0.980784627702162,0.0192153722978383,"Medium",108,16,132070
2016-07-17,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2016,7,511,177,0,1,0,"Small",29,9,26836
2016-07-17,"S12000014","Falkirk","S08000019","NHS Forth Valley",2016,7,511,1108,31,0.972783143107989,0.0272168568920105,"Medium",129,27,161165
2016-07-17,"S12000017","Highland","S08000022","NHS Highland",2016,7,511,944,43,0.956433637284701,0.0435663627152989,"Large",284,65,238085
2016-07-17,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2016,7,511,583,28,0.95417348608838,0.0458265139116203,"Small",50,16,82025
2016-07-17,"S12000020","Moray","S08000020","NHS Grampian",2016,7,511,531,7,0.986988847583643,0.0130111524163569,"Medium",84,13,92571
2016-07-17,"S12000023","Orkney Islands","S08000025","NHS Orkney",2016,7,511,109,2,0.981981981981982,0.018018018018018,"Small",33,7,21268
2016-07-17,"S12000026","Scottish Borders","S08000016","NHS Borders",2016,7,511,484,24,0.952755905511811,0.047244094488189,"Medium",118,23,117583
2016-07-17,"S12000027","Shetland Islands","S08000026","NHS Shetland",2016,7,511,157,8,0.951515151515152,0.0484848484848485,"Small",29,10,23062
2016-07-17,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2016,7,511,785,87,0.900229357798165,0.0997706422018349,"Medium",98,21,113322
2016-07-17,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2016,7,511,1197,48,0.96144578313253,0.0385542168674699,"Large",242,52,330422
2016-07-17,"S12000033","Aberdeen City","S08000020","NHS Grampian",2016,7,511,1372,47,0.966878083157153,0.0331219168428471,"Large",220,30,252871
2016-07-17,"S12000035","Argyll and Bute","S08000022","NHS Highland",2016,7,511,180,1,0.994475138121547,0.00552486187845304,"Medium",103,33,88613
2016-07-17,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2016,7,511,2971,70,0.976981256165735,0.023018743834265,"Large",536,73,540790
2016-07-17,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2016,7,511,1174,122,0.905864197530864,0.0941358024691358,"Medium",138,29,179403
2016-07-17,"S12000040","West Lothian","S08000024","NHS Lothian",2016,7,511,950,24,0.975359342915811,0.0246406570841889,"Medium",142,22,190859
2016-07-17,"S12000042","Dundee City","S08000030","NHS Tayside",2016,7,511,855,7,0.991879350348028,0.00812064965197216,"Medium",135,23,162012
2016-07-17,"S12000047","Fife","S08000029","NHS Fife",2016,7,511,1156,76,0.938311688311688,0.0616883116883117,"Large",272,58,381238
2016-07-17,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2016,7,511,518,1,0.998073217726397,0.00192678227360308,"Medium",137,25,146308
2016-07-17,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2016,7,511,3949,513,0.885029134917078,0.114970865082922,"Large",569,147,709348
2016-07-17,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2016,7,511,2327,129,0.947475570032573,0.0525244299674267,"Large",219,56,347884
2016-07-24,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2016,7,518,927,14,0.985122210414453,0.0148777895855473,"Medium",128,33,154188
2016-07-24,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2016,7,518,1198,69,0.945540647198106,0.0544593528018942,"Medium",108,16,132070
2016-07-24,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2016,7,518,148,0,1,0,"Small",29,9,26836
2016-07-24,"S12000014","Falkirk","S08000019","NHS Forth Valley",2016,7,518,1221,44,0.965217391304348,0.0347826086956522,"Medium",129,27,161165
2016-07-24,"S12000017","Highland","S08000022","NHS Highland",2016,7,518,1024,41,0.96150234741784,0.0384976525821596,"Large",284,65,238085
2016-07-24,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2016,7,518,607,16,0.974317817014446,0.0256821829855538,"Small",50,16,82025
2016-07-24,"S12000020","Moray","S08000020","NHS Grampian",2016,7,518,479,15,0.969635627530364,0.0303643724696356,"Medium",84,13,92571
2016-07-24,"S12000023","Orkney Islands","S08000025","NHS Orkney",2016,7,518,141,1,0.992957746478873,0.00704225352112676,"Small",33,7,21268
2016-07-24,"S12000026","Scottish Borders","S08000016","NHS Borders",2016,7,518,545,31,0.946180555555556,0.0538194444444444,"Medium",118,23,117583
2016-07-24,"S12000027","Shetland Islands","S08000026","NHS Shetland",2016,7,518,146,6,0.960526315789474,0.0394736842105263,"Small",29,10,23062
2016-07-24,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2016,7,518,812,91,0.89922480620155,0.10077519379845,"Medium",98,21,113322
2016-07-24,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2016,7,518,1127,173,0.866923076923077,0.133076923076923,"Large",242,52,330422
2016-07-24,"S12000033","Aberdeen City","S08000020","NHS Grampian",2016,7,518,1348,73,0.94862772695285,0.0513722730471499,"Large",220,30,252871
2016-07-24,"S12000035","Argyll and Bute","S08000022","NHS Highland",2016,7,518,152,5,0.968152866242038,0.0318471337579618,"Medium",103,33,88613
2016-07-24,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2016,7,518,2978,50,0.983487450462351,0.0165125495376486,"Large",536,73,540790
2016-07-24,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2016,7,518,1145,165,0.874045801526718,0.125954198473282,"Medium",138,29,179403
2016-07-24,"S12000040","West Lothian","S08000024","NHS Lothian",2016,7,518,996,41,0.96046287367406,0.0395371263259402,"Medium",142,22,190859
2016-07-24,"S12000042","Dundee City","S08000030","NHS Tayside",2016,7,518,960,4,0.995850622406639,0.004149377593361,"Medium",135,23,162012
2016-07-24,"S12000047","Fife","S08000029","NHS Fife",2016,7,518,1204,39,0.968624296057924,0.0313757039420756,"Large",272,58,381238
2016-07-24,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2016,7,518,531,3,0.99438202247191,0.00561797752808989,"Medium",137,25,146308
2016-07-24,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2016,7,518,4224,430,0.907606360120327,0.0923936398796734,"Large",569,147,709348
2016-07-24,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2016,7,518,2396,130,0.948535233570863,0.051464766429137,"Large",219,56,347884
2016-07-31,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2016,7,525,951,22,0.977389516957862,0.0226104830421377,"Medium",128,33,154188
